SST,access_cm2,cams_csm1_0,canesm5_canoe,cesm2,ciesm,cmcc_cm2_sr5,cmcc_esm2,cnrm_cm6_1,cnrm_cm6_1_hr,cnrm_esm2_1,ec_earth3_cc,fgoals_f3_l,fgoals_g3,fio_esm_2_0,hadgem3_gc31_ll,ipsl_cm6a_lr,kiost_esm,mcm_ua_1_0,miroc_es2l,miroc6,nesm3,noresm2_lm,noresm2_mm,ukesm1_0_ll
-4.0,,,,,,,,,,,,,,,,,,,,,,,,
-3.75,,,,,,,,,,,,,,,,,,,,,,,,
-3.5,,,,,,,,,,,,,,,,,,,,,,,,
-3.25,,,,,,,,,,,,,,,,,,,,,,,,
-3.0,,,,,,,,,,,,,,,,,,,,,,,,
-2.75,,,,,,,,,,,,,,,,,,,,,,,,
3.25,1219319.4894939444,1593339.3615519286,1180886.691671617,1341652.056763548,927723.9200266473,1437142.258807316,1394227.6364804578,1199425.1754735203,1191882.64587303,1112741.833825881,890902.9893336531,1302848.7767580785,1231507.2310218017,1193584.7767697899,1233118.043886835,1100008.6464952014,1600914.483964855,966306.7575402947,1078939.0308571367,1390856.7536907159,1644077.9423411074,1291960.9006999189,1348522.917644508,1220899.8893065236
3.5,1255068.618181608,1651816.1719213962,1177906.2115034985,1368621.867350188,987309.2549171972,1389217.7912400167,1371911.4834242805,1253703.337931821,1216983.3822870653,1147775.7449849339,908507.3179778077,1306275.839728937,1198280.4116372701,1228080.9168933847,1269365.8224748662,1151092.6972723694,1595076.5381392927,1029526.6804772688,1137972.1605109302,1440103.2989939197,1671461.7000124815,1305013.129462842,1358185.8630909414,1243127.4219623732
3.75,1290842.1478031187,1706167.2035229444,1181439.6833025578,1397377.4374525584,1015172.0872640483,1341644.7602256031,1320748.0934708081,1288196.6371700186,1224598.4144833197,1177419.687013254,935137.3586625258,1304850.887868202,1196676.138512886,1268122.0162923154,1300870.293263782,1207390.9734683326,1579988.2838025454,1095548.877632907,1192232.5690475088,1501483.0468977652,1676112.6952116056,1328049.2928220865,1401979.4521963596,1255424.1360932626
4.0,1326453.1670456294,1732962.2100654363,1160909.2915702553,1419454.322987842,1033734.9341110642,1311242.4713981478,1295975.2378228144,1320900.933727286,1263865.9775863597,1225498.229090893,973351.3820492716,1314992.2533967134,1190825.3344096271,1307464.1837129702,1345201.175849044,1271349.4910516017,1564104.6965715308,1091744.3691268545,1247045.644065409,1532216.7147775672,1696433.2323306256,1341528.1461033027,1426966.0445059356,1254300.3752156605
4.25,1355573.5656500296,1765770.422084832,1163294.8493511858,1451639.5925846605,1071172.5255899664,1275513.4617033582,1302547.0378392574,1389965.32278442,1313977.7983618253,1279649.5463277895,1010176.061559818,1325811.377139041,1189168.2303843065,1350408.1546045109,1373253.8761860603,1329748.8277211983,1567176.298399795,1122554.4100725579,1296013.2097920722,1550679.9270459486,1690490.5903145545,1349970.5382270813,1403337.965296637,1268866.2979887326
4.5,1395513.7097440886,1744505.3354450227,1149845.0362881965,1471859.4583101163,1122497.6985108743,1244344.799429442,1299731.7250855546,1440453.7555333267,1345332.6160067283,1305714.919340437,1064199.6070589044,1350628.224532821,1163338.9728328604,1386040.8824064226,1416229.8293056162,1379453.0122251366,1578130.4128106795,1198937.7703721595,1366769.6514638157,1593106.9281865503,1706433.2020922357,1393840.6337187001,1381953.6585934667,1291906.6679668825
4.75,1435096.2412665144,1702340.179743123,1140392.3451513883,1518513.6491696653,1127054.728205789,1241287.862171549,1283363.3588286168,1454508.5489874897,1395305.7723467387,1356760.7293228526,1106672.0662691304,1376215.3515174966,1170690.972700827,1413387.869869626,1415626.813545888,1423936.0789573842,1551676.6302414807,1254332.8774107585,1408829.1118416316,1596371.1857888012,1698521.65449883,1426824.5278654892,1398912.6510111925,1314310.6276950222
5.0,1474843.7544729204,1702501.6159612178,1143594.566018083,1532111.650041024,1154541.4872818247,1250748.1506914154,1291017.3490272798,1486502.8952926975,1453136.8689173858,1397800.407453714,1172415.2339389469,1427989.5218987176,1172108.5134084874,1439351.6824386553,1423848.1004952951,1446439.3694343893,1533869.9515272416,1264129.1972591227,1474062.0738795996,1586967.1810420896,1683744.274286393,1438576.5996659019,1385774.8914425084,1336333.5098612346
5.25,1512185.5457470706,1625771.702583766,1129053.3336918787,1557532.7393397852,1198398.3298872095,1261574.1796993488,1284934.181718335,1524372.6298369423,1529356.092154958,1437606.9177094914,1223178.4783742318,1426952.451279474,1170916.629658439,1463331.1156053653,1439846.6992610078,1486370.6015451027,1515545.1136044879,1272279.8492879146,1564165.4138780688,1586445.9740108578,1670577.4112212802,1387541.1481613752,1356155.4474110748,1328961.2421795889
5.5,1526830.9672327908,1599714.9937888463,1134349.947963216,1594119.3284455356,1271561.6234556653,1254238.2055095036,1295326.827654275,1546530.694946318,1572195.3259145997,1458495.8023278099,1258602.1675019227,1449297.670104843,1175109.620250774,1493953.4569913403,1450165.8750283069,1548857.3946020748,1529286.8373951335,1285379.1042626842,1608581.8585353368,1591470.1518104293,1662933.6821622343,1377592.3611602928,1334564.800783988,1347476.8517010645
5.75,1539728.661594398,1601282.9000513554,1140804.9430794932,1612328.4353573322,1339823.0836212563,1256675.9143733978,1321150.745772304,1559779.9631915237,1596395.097829573,1477637.3589167378,1302416.2888618058,1456785.5189156965,1194490.7677017632,1531254.3204523579,1448136.568933487,1621904.2957257142,1496177.1250913865,1276195.0066775482,1645886.1025021402,1596119.2028575304,1657593.088342161,1401328.1223666524,1335750.8012714458,1351803.874844226
6.0,1568122.486811797,1599882.7589607001,1147853.115343513,1611722.3198196383,1401422.2770687232,1302991.611444343,1348444.6227905967,1589072.912904313,1627974.9820939845,1513969.7027546277,1350241.345476519,1442376.0320316516,1221970.2383937258,1558834.8454278237,1438085.3071512382,1650506.4265439294,1510163.3929742249,1315366.1966600707,1707070.9947138843,1623169.3206627513,1656570.433003541,1395936.4801053856,1348583.6066570715,1374482.8438015273
6.25,1590089.7864555158,1585266.7878477573,1170336.4126695432,1624656.0427263072,1477500.32806196,1338028.846516024,1376478.5803962692,1593685.470673655,1643444.7536598046,1551903.8508125506,1408728.2660115631,1457487.0727716503,1239040.6227650137,1565450.6440713694,1420033.772479722,1673585.8254016528,1541195.0054289284,1313458.4500756047,1732933.9642426101,1639775.2501104095,1690123.1001205805,1400509.5468279086,1393046.5944181066,1371347.1243469932
6.5,1600797.5414346566,1636559.7127269348,1187497.8373032121,1616157.144251296,1557214.2867742272,1390048.6132106348,1426033.0738100428,1597244.852619323,1680172.2476163488,1577539.0253071496,1462684.9395357552,1449210.4369435743,1243562.1559298255,1598209.1666200738,1398140.5433979756,1677811.6148957268,1566331.5106562702,1309768.649185571,1761969.0776967497,1640884.4846274203,1681230.9149607238,1380916.8971581026,1415342.3896637468,1389976.3026320357
6.75,1584368.6745229273,1627885.8029637814,1215711.6244454095,1623077.7468546883,1628496.0141681577,1398510.2790026232,1435282.6375640305,1608292.7062100354,1686151.491703503,1621026.862276908,1517875.769827001,1471302.0195030444,1245103.0898361278,1590121.624067068,1397108.5461136284,1670941.7956872708,1602749.1893778064,1239945.597271912,1754727.8781410346,1653550.937241287,1656876.219254212,1390062.7809331273,1384663.749157176,1383136.1959626314
7.0,1625878.9187265453,1638601.75623885,1245444.8361409649,1647180.38173263,1666753.963756218,1403014.3791027863,1474080.7257874012,1619528.8401131053,1700453.2808991345,1623518.0933688553,1555538.1139625998,1477587.259623896,1255743.5146100016,1591338.452499108,1430339.5835421013,1674095.3547321016,1666139.9244161735,1155409.7331370006,1759717.7583819518,1656991.765449495,1626223.3008892464,1406255.4034347462,1367044.9186169452,1383004.345166127
7.25,1622240.6445379618,1621196.6390741905,1290026.6040932916,1636975.170541561,1724595.09621579,1394212.6399448423,1482168.2798781756,1639813.4997588506,1763634.5205144666,1679538.6224491308,1597785.8138907172,1485662.9978326089,1305370.7806669727,1592163.2214357492,1453519.7668875854,1699641.3706890743,1677292.776993867,1144430.4122472676,1805194.062647646,1648742.6921026418,1575886.268042586,1421389.3273739526,1356904.5553465106,1416182.3098574623
7.5,1608037.6167449662,1619227.1178322553,1376503.3901374412,1655685.540599946,1779735.5093780214,1405258.1176220288,1491564.480548324,1657648.6390640952,1816003.32291395,1726259.11482121,1616504.9359162792,1503573.147654006,1331305.986566594,1583654.3461816167,1478550.9931077235,1691855.4662132119,1655963.1134831689,1116488.5497457837,1811165.670683608,1664900.6277022073,1570750.7656325283,1437951.9731060592,1382472.1726566372,1423491.2068606073
7.75,1650312.9928560113,1585661.6868489503,1389067.290233027,1652675.562521111,1824097.3076923399,1438985.5007000186,1500252.643786864,1667850.4377682281,1831254.6324784467,1754210.3066614612,1634084.2161991019,1528551.8549304008,1332227.4090004833,1595471.5405068614,1482598.5787155845,1675428.506457011,1680361.0277808218,1131594.1967873645,1822182.9388873433,1654462.6430044824,1525228.613348325,1424331.2706080277,1429321.612077128,1434840.151120316
8.0,1616707.2498612187,1591428.193914024,1397209.6084651225,1644465.858660994,1857294.0906129028,1448906.6163268955,1510030.4980740908,1669489.1037193863,1848572.5105522834,1788996.9857599807,1629043.2256404704,1524792.0759397058,1358765.8826542622,1587078.8987237397,1483273.959225409,1658036.0760352756,1674176.5733092842,1228804.037523378,1851514.234800476,1702104.9220907544,1492636.2282926675,1422845.666654854,1520596.3866107897,1458414.371190519
8.25,1631097.2479806307,1580003.3414206426,1407223.1111226876,1627574.70528008,1903827.7925689076,1478713.3091794215,1539230.5596848328,1675499.880715811,1848315.7674234563,1806293.5037826262,1631404.9020203894,1517982.4833117905,1362036.653251937,1622093.003189954,1521280.3070504665,1648705.0381062175,1639945.4700376482,1275751.9913416991,1885747.4910929564,1703385.96091912,1482934.5422311912,1397911.0529940417,1548315.1539284028,1478505.022874601
8.5,1638432.0571954828,1560672.2050525348,1415513.5190587116,1621311.861740806,1903292.597136382,1517693.5696073952,1559300.2161318678,1644215.9007753676,1875162.2798695925,1789498.8351540493,1622436.478271145,1496437.065112114,1379441.5448946087,1646595.106512113,1540563.8976119286,1660328.8633266073,1643049.3946913807,1263417.577696186,1868789.795283527,1718105.1875295856,1470924.648405075,1413101.5851202372,1557078.6496485942,1529119.5378376427
8.75,1622276.09692286,1563517.4765461604,1416815.8783553801,1608612.0786758843,1892750.5823193246,1547596.1575382045,1573200.296206561,1670082.816061699,1877824.2965755751,1800234.2817275957,1617626.9855009716,1502640.5129987833,1400013.0080970416,1657775.3033412586,1552119.0078310894,1656635.4130980968,1647562.3669828358,1279207.4279959996,1898834.77229869,1721440.8589995557,1461955.859854243,1440015.418799935,1565899.1091521725,1546031.333992091
9.0,1608771.7716109536,1575951.726789109,1424989.5962640806,1575220.2797234564,1885101.6442535862,1552873.4799534697,1569214.5221396722,1674947.8141325025,1869754.3297080705,1792530.21913048,1594163.5322892377,1508243.953849482,1408135.2298403652,1662853.6579002684,1530802.03470285,1663143.1932833917,1605391.1457725149,1243215.4429159525,1923769.1291865364,1747315.4295801178,1460851.9822091768,1453650.952286677,1544257.06994272,1550523.1304972677
9.25,1573554.0164605416,1543930.9082518101,1431927.6095444073,1557687.3906936212,1882095.3867040041,1591489.320383267,1575245.0175808342,1682711.573349259,1841899.548948411,1785695.5289945025,1604095.2952757315,1555126.3039623173,1408684.6085113613,1648919.5100727803,1521089.566593163,1659624.0413796685,1577677.0225744825,1268425.6919263639,1926888.2527295821,1765416.2758429772,1454577.6097762513,1488839.3233867558,1533595.6266170125,1567410.9704316892
9.5,1569066.4484327778,1551816.2220600445,1459982.6968677188,1532625.51962195,1848570.4860152765,1579704.1606204582,1574956.8261325143,1674625.1160030293,1853443.614579851,1783955.7846486785,1607109.275987748,1514515.131160895,1411768.1873052192,1641774.9584115562,1530528.8610345884,1660252.1506392523,1573144.348563281,1337619.8036911993,1933130.1619836274,1797480.8482717313,1442968.7379692106,1499357.8412520958,1537947.1672841997,1562137.8643595306
